WardCode,WardName
70802,Yobe_Gulani_Teteba
70803,Yobe_Gulani_Bularafa
70804,Yobe_Gulani_Bumsa
70806,Yobe_Gulani_Gabai
70807,Yobe_Gulani_Gagure
70808,Yobe_Gulani_Garin Tuwo
70809,Yobe_Gulani_Gulani
70810,Yobe_Gulani_Kushimaga
70811,Yobe_Gulani_Njibulwa
70812,Yobe_Gulani_Ruhu
70901,Yobe_Jakusko_Buduwa
70902,Yobe_Jakusko_Dumbari
70903,Yobe_Jakusko_Gidgid Bayam
70904,Yobe_Jakusko_Gorgoram
70905,Yobe_Jakusko_Jaba
70906,Yobe_Jakusko_Jawur Katamma
70907,Yobe_Jakusko_Lafiya Loi Loi
70908,Yobe_Jakusko_Muguram
70909,Yobe_Jakusko_Zabudum Dachia
70910,Yobe_Jakusko_Jakusko
71001,Yobe_Karasuwa_Bukarti
71002,Yobe_Karasuwa_Fajiganari
71004,Yobe_Karasuwa_Garin Gawo
71005,Yobe_Karasuwa_Gasma
71006,Yobe_Karasuwa_Jaji  Maji
71007,Yobe_Karasuwa_Karasuwa Galu
71008,Yobe_Karasuwa_Karauswa Garu Guna
71009,Yobe_Karasuwa_Wachakal
71010,Yobe_Karasuwa_Waro
71011,Yobe_Karasuwa_Jajeri
71102,Yobe_Machina_Maskandare
71103,Yobe_Machina_Taganama
71104,Yobe_Machina_Bogo
71106,Yobe_Machina_Dole
71107,Yobe_Machina_Falimaram
71108,Yobe_Machina_Konkomma
71109,Yobe_Machina_Kukayasku
71110,Yobe_Machina_Lamisu
71111,Yobe_Machina_Machina
71112,Yobe_Machina_Damai
71201,Yobe_Nangere_Chilariye
71205,Yobe_Nangere_Nangere
71204,Yobe_Nangere_Chukuriya
71207,Yobe_Nangere_Dawasa
71208,Yobe_Nangere_Dazigau
71209,Yobe_Nangere_Degubi
71210,Yobe_Nangere_Kukuri
71214,Yobe_Nangere_Tikau
71215,Yobe_Nangere_Watinani
71216,Yobe_Nangere_Dudduye
71302,Yobe_Nguru_Bulabulin
71308,Yobe_Nguru_Dabule
71309,Yobe_Nguru_Dumsai
71310,Yobe_Nguru_Ngarbi
71311,Yobe_Nguru_Hausari
71312,Yobe_Nguru_Kanuri
71313,Yobe_Nguru_Maja Kura
71315,Yobe_Nguru_Nglaiwa
71403,Yobe_Potiskum_Mamudo
71405,Yobe_Potiskum_Bare Bari
71406,Yobe_Potiskum_Bolewa 'A'
71407,Yobe_Potiskum_Bolewa 'B'
71408,Yobe_Potiskum_Danchuwa
71410,Yobe_Potiskum_Dogo Tebo
71411,Yobe_Potiskum_Ngojin
71412,Yobe_Potiskum_Yerimaram
71501,Yobe_Tarmua_Babangida
71502,Yobe_Tarmua_Goduram
71503,Yobe_Tarmua_Biriri
71504,Yobe_Tarmua_Jumbam
71505,Yobe_Tarmua_Sungul Koka
71506,Yobe_Tarmua_Koriyel
71507,Yobe_Tarmua_Lantaiwa
71508,Yobe_Tarmua_Mafa
71509,Yobe_Tarmua_Manda da'a
71510,Yobe_Tarmua_Shekau
71601,Yobe_Yunusari_Bultuwa
71602,Yobe_Yunusari_Toshia
71603,Yobe_Yunusari_Degaltura
71604,Yobe_Yunusari_Dekwa
71605,Yobe_Yunusari_Dilala
71606,Yobe_Yunusari_Mairari
71607,Yobe_Yunusari_Mozogun
71609,Yobe_Yunusari_Kafiya
71610,Yobe_Yunusari_Zabudum Dachia
71611,Yobe_Yunusari_Yunusari
71702,Yobe_Yusufari_Bulatura
71703,Yobe_Yusufari_Gumshi
71704,Yobe_Yusufari_Guya
71705,Yobe_Yusufari_Jebuwa
71706,Yobe_Yusufari_Sumbar
71707,Yobe_Yusufari_Tulotulo
71708,Yobe_Yusufari_Kumagannam
71709,Yobe_Yusufari_Maimalari
71710,Yobe_Yusufari_Mayori
71711,Yobe_Yusufari_Yusufari
70805,Yobe_Gulani_Dokshi
70303,Yobe_Damaturu_Damaturu Central
70611,Yobe_Geidam_Hausari
70107,Yobe_Barde_Lawan Fannami
70302,Yobe_Damaturu_Damakasu
70505,Yobe_Fune_Daura B
71301,Yobe_Nguru_Afunori
71307,Yobe_Nguru_Bulanguwa
71402,Yobe_Potiskum_Hausawa Asibiti
71401,Yobe_Potiskum_Dogon Nini
71211,Yobe_Nangere_Langawa Darin
80101,Zamfara_Anka_Barayar Zaki
80102,Zamfara_Anka_Bagega
80103,Zamfara_Anka_Dan Galadima
80104,Zamfara_Anka_Galadima
80105,Zamfara_Anka_Magaji
80106,Zamfara_Anka_Matseri
80107,Zamfara_Anka_Sabon Birni
80108,Zamfara_Anka_Waramu
80109,Zamfara_Anka_Wuya
80110,Zamfara_Anka_Yarsabaya
80201,Zamfara_Bakura_Bakura
80202,Zamfara_Bakura_Dan Kadu
80203,Zamfara_Bakura_Yarkofoji
80204,Zamfara_Bakura_Birnin Tudu Ward
80205,Zamfara_Bakura_Dakko Ward
80206,Zamfara_Bakura_Damri
80207,Zamfara_Bakura_Danmanau
80208,Zamfara_Bakura_Nasarawa
80209,Zamfara_Bakura_Rini
80210,Zamfara_Bakura_Yargeda
80301,Zamfara_Birnin Magaji-Kiyaw_Kiyana N Malami
80302,Zamfara_Birnin Magaji-Kiyaw_Birnin Magaji
80303,Zamfara_Birnin Magaji-Kiyaw_Danfani Sabon Birni
80304,Zamfara_Birnin Magaji-Kiyaw_Godel West
80305,Zamfara_Birnin Magaji-Kiyaw_Gora
80306,Zamfara_Birnin Magaji-Kiyaw_Gusami Gari
80307,Zamfara_Birnin Magaji-Kiyaw_Gusami Hayi
80308,Zamfara_Birnin Magaji-Kiyaw_Madomawa East
80309,Zamfara_Birnin Magaji-Kiyaw_Madomawa West
80310,Zamfara_Birnin Magaji-Kiyaw_N Godel East
80401,Zamfara_Bukkuyum_Adabka
80402,Zamfara_Bukkuyum_Bukkuyum
80403,Zamfara_Bukkuyum_Gwashi
80404,Zamfara_Bukkuyum_Kyaram
80405,Zamfara_Bukkuyum_Masama
80406,Zamfara_Bukkuyum_Nasarawa
80407,Zamfara_Bukkuyum_Ruwan Jema
80408,Zamfara_Bukkuyum_Yashi
80409,Zamfara_Bukkuyum_Zarummai
80410,Zamfara_Bukkuyum_Zauma
80501,Zamfara_Bungudu_Bela Rawaiya
80502,Zamfara_Bungudu_Bingi North
80503,Zamfara_Bungudu_Bingi South
80504,Zamfara_Bungudu_Bungudu
80505,Zamfara_Bungudu_Furfuri Kwaikwai
80506,Zamfara_Bungudu_Gada Karakai
80507,Zamfara_Bungudu_Kotorkoshi
80508,Zamfara_Bungudu_Nahuche
80509,Zamfara_Bungudu_Samawa
80510,Zamfara_Bungudu_Sankalawa
80511,Zamfara_Bungudu_Tofa
80601,Zamfara_Gummi_Bardoki
80602,Zamfara_Gummi_Birnin Magaji
80603,Zamfara_Gummi_Birnin Tudu
80604,Zamfara_Gummi_Falale
80605,Zamfara_Gummi_Gamo
80606,Zamfara_Gummi_Gayari
80607,Zamfara_Gummi_Gyalganye
80608,Zamfara_Gummi_Kurfa
80609,Zamfara_Gummi_Magaji
80610,Zamfara_Gummi_Rafi
80611,Zamfara_Gummi_Uban Dawaki
80701,Zamfara_Gusau_Galadima
80702,Zamfara_Gusau_Mada
80703,Zamfara_Gusau_Madawaki
80704,Zamfara_Gusau_Magami
80705,Zamfara_Gusau_Mayana
80706,Zamfara_Gusau_Rijiya
80707,Zamfara_Gusau_Ruwan Bore
80708,Zamfara_Gusau_Sabon Gari
80709,Zamfara_Gusau_Tudun Wada
80710,Zamfara_Gusau_Wanke
80711,Zamfara_Gusau_Wonaka
80801,Zamfara_Kaura Namoda_Banga
80802,Zamfara_Kaura Namoda_Dan' Isa
80803,Zamfara_Kaura Namoda_Gabake
80804,Zamfara_Kaura Namoda_Galadima Dan Galadima
80805,Zamfara_Kaura Namoda_Kagara
80806,Zamfara_Kaura Namoda_Kagurki
80807,Zamfara_Kaura Namoda_Kurya
80808,Zamfara_Kaura Namoda_Kyambarawa
80809,Zamfara_Kaura Namoda_Sakajiki
80810,Zamfara_Kaura Namoda_Sarkin Mafara
80811,Zamfara_Kaura Namoda_Yankaba
80901,Zamfara_Maradun_Damaga Gamagiwa
80902,Zamfara_Maradun_Dosara Birnin Kaya
80903,Zamfara_Maradun_Faru Magami
80904,Zamfara_Maradun_Gidan Goga
80905,Zamfara_Maradun_Gorar Namaye
80906,Zamfara_Maradun_Janbako
80907,Zamfara_Maradun_Kaya
80908,Zamfara_Maradun_Maradun North
80909,Zamfara_Maradun_Maradun South
80910,Zamfara_Maradun_Tsibiri
81001,Zamfara_Maru_Bindin
81002,Zamfara_Maru_Bingi
81003,Zamfara_Maru_Dangulbi
81004,Zamfara_Maru_Dankurmi
81005,Zamfara_Maru_Dansadau
81006,Zamfara_Maru_Kanoma
81007,Zamfara_Maru_Kuyanbana
81008,Zamfara_Maru_Maru
81009,Zamfara_Maru_Mayanchi
81010,Zamfara_Maru_R Dorima
81101,Zamfara_Shinkafi_Galadi
81102,Zamfara_Shinkafi_Jangeru
81103,Zamfara_Shinkafi_Badarawa
81104,Zamfara_Shinkafi_Birnin Yero
81105,Zamfara_Shinkafi_Katuru
81106,Zamfara_Shinkafi_Kurya
81107,Zamfara_Shinkafi_Kware
81108,Zamfara_Shinkafi_Shanawa
81109,Zamfara_Shinkafi_Skf North
81110,Zamfara_Shinkafi_Skf South
81201,Zamfara_Talata Mafara_Galadima
81202,Zamfara_Talata Mafara_Garbadu
81203,Zamfara_Talata Mafara_Gwaram
81204,Zamfara_Talata Mafara_Jangebe
81205,Zamfara_Talata Mafara_Kagara
81206,Zamfara_Talata Mafara_Kayaye
81208,Zamfara_Talata Mafara_Morai
81209,Zamfara_Talata Mafara_Ruwan Bore
81210,Zamfara_Talata Mafara_Ruwan Gizo
81211,Zamfara_Talata Mafara_Sauna Ruwan Gora
81301,Zamfara_Tsafe_Bilbis
81302,Zamfara_Tsafe_Chediya
81303,Zamfara_Tsafe_Dan Jibga
81304,Zamfara_Tsafe_Dauki
81305,Zamfara_Tsafe_Keta
81306,Zamfara_Tsafe_Kwaren Ganuwa
81307,Zamfara_Tsafe_Tsafe Central
81308,Zamfara_Tsafe_Yan Doton Daji
81309,Zamfara_Tsafe_Yan Kuzo A
81310,Zamfara_Tsafe_Yan Kuzo B
81311,Zamfara_Tsafe_Yan Ware
81401,Zamfara_Zurmi_Dole
81402,Zamfara_Zurmi_Boko
81403,Zamfara_Zurmi_Dauran Birnin Tsaba
81404,Zamfara_Zurmi_Kanwa
81405,Zamfara_Zurmi_Kwashabawa
81406,Zamfara_Zurmi_Mashema
81407,Zamfara_Zurmi_Mayasa Kuturu
81408,Zamfara_Zurmi_Moriki
81409,Zamfara_Zurmi_Rukudawa
81410,Zamfara_Zurmi_Yanbuki
81411,Zamfara_Zurmi_Zurmi
81207,Zamfara_Talata Mafara_Makera Take Tsaba
